Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Gert Løfgren;10
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Jette Juul;5
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Pia Adelsteen;2
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Mikkel Hartwich;35
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Brian Lyck Jørgensen;6
2. Fredensborg;1. Asminderød;O;Dansk Folkeparti;Ulla Kokfelt;2
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Partiliste;181
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;25
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Hans Andersen;15
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;16
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;100
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Annette Rieva;5
2. Fredensborg;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Tue Villebro;25
2. Fredensborg;1. Asminderød;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;89
2. Fredensborg;1. Asminderød;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;5
2. Fredensborg;1. Asminderød;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;12
2. Fredensborg;1. Asminderød;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;3
2. Fredensborg;1. Asminderød;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;4
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Partiliste;102
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;9
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;7
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;5
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;3
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;5
2. Fredensborg;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;0
2. Fredensborg;1. Asminderød;Å;Alternativet;Partiliste;62
2. Fredensborg;1. Asminderød;Å;Alternativet;Helene Brydensholt;9
2. Fredensborg;1. Asminderød;Å;Alternativet;Rasmus Harning;1
2. Fredensborg;1. Asminderød;Å;Alternativet;Tine Loft Thomsen;1
2. Fredensborg;1. Asminderød;Å;Alternativet;Simon Rigét;2
2. Fredensborg;1. Asminderød;Å;Alternativet;Nanna Høyrup;2
2. Fredensborg;1. Asminderød;Å;Alternativet;Mariane Lunden;0
2. Fredensborg;1. Asminderød;Å;Alternativet;Morten Hvidberg Greve;0
2. Fredensborg;1. Asminderød;Å;Alternativet;Sofie Faureholm Lundsberg;1
2. Fredensborg;1. Asminderød;Å;Alternativet;Salik Anders Rosing;2
2. Fredensborg;1. Asminderød;Å;Alternativet;Ingrid Heintz;0
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Partiliste;360
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Louise Mehnke;40
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Fie Hækkerup;37
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Henrik Møller;7
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Matilde Powers;11
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Søren Rye;4
2. Fredensborg;1. Hørsholm;A;Socialdemokratiet;Rasmus Stoklund;34
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Partiliste;103
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Hediye Temiz;8
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Martin Lidegaard;144
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Tine Hessner;6
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Christian Elkjær;4
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Christina Thorholm;8
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Mikkel Westh Jepsen;5
2. Fredensborg;1. Hørsholm;B;Radikale Venstre;Freja Eva Lockenwitz;12
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Partiliste;392
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Egil Hulgaard;15
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Mette Abildgaard;308
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Birgitte Bergman;42
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Daniel Drefeld;1
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Frederik Germann;6
2. Fredensborg;1. Hørsholm;C;Det Konservative Folkeparti;Emma Juul Hansen;43
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Partiliste;154
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Jacob Mark;93
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Marianne Bigum;15
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Emil Nielsen;8
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Anja Rosengreen;3
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Anna Poulsen;1
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;0
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;0
2. Fredensborg;1. Hørsholm;F;SF - Socialistisk Folkeparti;Jens Skov;1
2. Fredensborg;1. Hørsholm;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;27
2. Fredensborg;1. Hørsholm;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;3
2. Fredensborg;1. Hørsholm;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;2
2. Fredensborg;1. Hørsholm;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;1
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Partiliste;455
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Steffen W. Frølund;46
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Christopher Arzrouni;39
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Chelle Lilly Albøge;12
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Philip Solberg;6
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Lars Høyer Holmqvist;23
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Sten Schmidl Søbjærg;0
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Robert Mørck;1
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Steffen Sjørslev;0
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Johannes Joyce;0
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Kira Danholm;0
2. Fredensborg;1. Hørsholm;I;Liberal Alliance;Steen Tofteng;1
2. Fredensborg;1. Hørsholm;M;Moderaterne;Partiliste;466
2. Fredensborg;1. Hørsholm;M;Moderaterne;Rasmus Lund-Nielsen;89
2. Fredensborg;1. Hørsholm;M;Moderaterne;Pernille Christensen;21
2. Fredensborg;1. Hørsholm;M;Moderaterne;Andreas Raben;2
2. Fredensborg;1. Hørsholm;M;Moderaterne;Charlotte Haagendrup;9
2. Fredensborg;1. Hørsholm;M;Moderaterne;Ayhan Kilic;5
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Partiliste;259
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Mette Thiesen;60
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Gert Løfgren;4
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Jette Juul;4
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Pia Adelsteen;3
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Mikkel Hartwich;7
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Brian Lyck Jørgensen;2
2. Fredensborg;1. Hørsholm;O;Dansk Folkeparti;Ulla Kokfelt;2
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Partiliste;275
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;29
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Hans Andersen;5
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;26
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;146
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Annette Rieva;4
2. Fredensborg;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Tue Villebro;11
2. Fredensborg;1. Hørsholm;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;49
2. Fredensborg;1. Hørsholm;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;3
2. Fredensborg;1. Hørsholm;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;1
2. Fredensborg;1. Hørsholm;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;0
2. Fredensborg;1. Hørsholm;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;1
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Partiliste;81
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;1
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;5
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;2
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;3
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;4
2. Fredensborg;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;0
2. Fredensborg;1. Hørsholm;Å;Alternativet;Partiliste;34
2. Fredensborg;1. Hørsholm;Å;Alternativet;Helene Brydensholt;13
2. Fredensborg;1. Hørsholm;Å;Alternativet;Rasmus Harning;4
2. Fredensborg;1. Hørsholm;Å;Alternativet;Tine Loft Thomsen;0
2. Fredensborg;1. Hørsholm;Å;Alternativet;Simon Rigét;2
2. Fredensborg;1. Hørsholm;Å;Alternativet;Nanna Høyrup;1
2. Fredensborg;1. Hørsholm;Å;Alternativet;Mariane Lunden;0
2. Fredensborg;1. Hørsholm;Å;Alternativet;Morten Hvidberg Greve;2
2. Fredensborg;1. Hørsholm;Å;Alternativet;Sofie Faureholm Lundsberg;0
2. Fredensborg;1. Hørsholm;Å;Alternativet;Salik Anders Rosing;1
2. Fredensborg;1. Hørsholm;Å;Alternativet;Ingrid Heintz;1
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Partiliste;309
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Louise Mehnke;80
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Fie Hækkerup;49
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Henrik Møller;11
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Matilde Powers;8
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Søren Rye;4
2. Fredensborg;2. Fredensborg;A;Socialdemokratiet;Rasmus Stoklund;20
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Partiliste;81
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Hediye Temiz;5
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Martin Lidegaard;172
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Tine Hessner;5
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Christian Elkjær;1
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Christina Thorholm;15
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Mikkel Westh Jepsen;5
2. Fredensborg;2. Fredensborg;B;Radikale Venstre;Freja Eva Lockenwitz;16
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Partiliste;195
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Egil Hulgaard;16
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Mette Abildgaard;144
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Birgitte Bergman;54
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Daniel Drefeld;3
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Frederik Germann;5
2. Fredensborg;2. Fredensborg;C;Det Konservative Folkeparti;Emma Juul Hansen;16
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Partiliste;129
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Jacob Mark;100
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Marianne Bigum;31
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Emil Nielsen;20
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Anja Rosengreen;2
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Anna Poulsen;2
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;4
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;2
2. Fredensborg;2. Fredensborg;F;SF - Socialistisk Folkeparti;Jens Skov;2
2. Fredensborg;2. Fredensborg;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;38
2. Fredensborg;2. Fredensborg;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;0
2. Fredensborg;2. Fredensborg;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;0
2. Fredensborg;2. Fredensborg;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;2
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Partiliste;261
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Steffen W. Frølund;30
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Christopher Arzrouni;14
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Chelle Lilly Albøge;7
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Philip Solberg;2
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Lars Høyer Holmqvist;4
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Sten Schmidl Søbjærg;0
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Robert Mørck;1
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Steffen Sjørslev;2
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Johannes Joyce;0
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Kira Danholm;3
2. Fredensborg;2. Fredensborg;I;Liberal Alliance;Steen Tofteng;0
2. Fredensborg;2. Fredensborg;M;Moderaterne;Partiliste;355
2. Fredensborg;2. Fredensborg;M;Moderaterne;Rasmus Lund-Nielsen;41
2. Fredensborg;2. Fredensborg;M;Moderaterne;Pernille Christensen;16
2. Fredensborg;2. Fredensborg;M;Moderaterne;Andreas Raben;6
2. Fredensborg;2. Fredensborg;M;Moderaterne;Charlotte Haagendrup;7
2. Fredensborg;2. Fredensborg;M;Moderaterne;Ayhan Kilic;1
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Partiliste;143
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Mette Thiesen;39
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Gert Løfgren;3
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Jette Juul;1
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Pia Adelsteen;0
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Mikkel Hartwich;10
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Brian Lyck Jørgensen;4
2. Fredensborg;2. Fredensborg;O;Dansk Folkeparti;Ulla Kokfelt;2
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Partiliste;132
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;25
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Hans Andersen;11
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;16
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;116
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Annette Rieva;6
2. Fredensborg;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Tue Villebro;15
2. Fredensborg;2. Fredensborg;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;27
2. Fredensborg;2. Fredensborg;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;2
2. Fredensborg;2. Fredensborg;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;5
2. Fredensborg;2. Fredensborg;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;0
2. Fredensborg;2. Fredensborg;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;0
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Partiliste;72
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;5
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;6
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;5
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;5
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;3
2. Fredensborg;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;1
2. Fredensborg;2. Fredensborg;Å;Alternativet;Partiliste;50
2. Fredensborg;2. Fredensborg;Å;Alternativet;Helene Brydensholt;15
2. Fredensborg;2. Fredensborg;Å;Alternativet;Rasmus Harning;0
2. Fredensborg;2. Fredensborg;Å;Alternativet;Tine Loft Thomsen;1
2. Fredensborg;2. Fredensborg;Å;Alternativet;Simon Rigét;1
2. Fredensborg;2. Fredensborg;Å;Alternativet;Nanna Høyrup;2
2. Fredensborg;2. Fredensborg;Å;Alternativet;Mariane Lunden;0
2. Fredensborg;2. Fredensborg;Å;Alternativet;Morten Hvidberg Greve;0
2. Fredensborg;2. Fredensborg;Å;Alternativet;Sofie Faureholm Lundsberg;0
2. Fredensborg;2. Fredensborg;Å;Alternativet;Salik Anders Rosing;4
2. Fredensborg;2. Fredensborg;Å;Alternativet;Ingrid Heintz;0
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Partiliste;433
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Louise Mehnke;74
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Fie Hækkerup;52
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Henrik Møller;8
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Matilde Powers;20
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Søren Rye;6
2. Fredensborg;2. Usserød;A;Socialdemokratiet;Rasmus Stoklund;29
2. Fredensborg;2. Usserød;B;Radikale Venstre;Partiliste;139
2. Fredensborg;2. Usserød;B;Radikale Venstre;Hediye Temiz;16
2. Fredensborg;2. Usserød;B;Radikale Venstre;Martin Lidegaard;127
2. Fredensborg;2. Usserød;B;Radikale Venstre;Tine Hessner;9
2. Fredensborg;2. Usserød;B;Radikale Venstre;Christian Elkjær;4
2. Fredensborg;2. Usserød;B;Radikale Venstre;Christina Thorholm;7
2. Fredensborg;2. Usserød;B;Radikale Venstre;Mikkel Westh Jepsen;3
2. Fredensborg;2. Usserød;B;Radikale Venstre;Freja Eva Lockenwitz;15
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Partiliste;351
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Egil Hulgaard;26
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Mette Abildgaard;312
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Birgitte Bergman;44
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Daniel Drefeld;5
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Frederik Germann;12
2. Fredensborg;2. Usserød;C;Det Konservative Folkeparti;Emma Juul Hansen;22
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Partiliste;186
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Jacob Mark;143
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Marianne Bigum;27
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Emil Nielsen;7
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Anja Rosengreen;4
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Anna Poulsen;4
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;7
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;1
2. Fredensborg;2. Usserød;F;SF - Socialistisk Folkeparti;Jens Skov;1
2. Fredensborg;2. Usserød;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;44
2. Fredensborg;2. Usserød;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;0
2. Fredensborg;2. Usserød;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;3
2. Fredensborg;2. Usserød;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;10
2. Fredensborg;2. Usserød;I;Liberal Alliance;Partiliste;486
2. Fredensborg;2. Usserød;I;Liberal Alliance;Steffen W. Frølund;41
2. Fredensborg;2. Usserød;I;Liberal Alliance;Christopher Arzrouni;41
2. Fredensborg;2. Usserød;I;Liberal Alliance;Chelle Lilly Albøge;9
2. Fredensborg;2. Usserød;I;Liberal Alliance;Philip Solberg;5
2. Fredensborg;2. Usserød;I;Liberal Alliance;Lars Høyer Holmqvist;25
2. Fredensborg;2. Usserød;I;Liberal Alliance;Sten Schmidl Søbjærg;1
2. Fredensborg;2. Usserød;I;Liberal Alliance;Robert Mørck;2
2. Fredensborg;2. Usserød;I;Liberal Alliance;Steffen Sjørslev;0
2. Fredensborg;2. Usserød;I;Liberal Alliance;Johannes Joyce;0
2. Fredensborg;2. Usserød;I;Liberal Alliance;Kira Danholm;3
2. Fredensborg;2. Usserød;I;Liberal Alliance;Steen Tofteng;0
2. Fredensborg;2. Usserød;M;Moderaterne;Partiliste;514
2. Fredensborg;2. Usserød;M;Moderaterne;Rasmus Lund-Nielsen;68
2. Fredensborg;2. Usserød;M;Moderaterne;Pernille Christensen;17
2. Fredensborg;2. Usserød;M;Moderaterne;Andreas Raben;7
2. Fredensborg;2. Usserød;M;Moderaterne;Charlotte Haagendrup;7
2. Fredensborg;2. Usserød;M;Moderaterne;Ayhan Kilic;7
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Partiliste;300
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Mette Thiesen;53
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Gert Løfgren;5
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Jette Juul;7
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Pia Adelsteen;1
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Mikkel Hartwich;10
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Brian Lyck Jørgensen;1
2. Fredensborg;2. Usserød;O;Dansk Folkeparti;Ulla Kokfelt;1
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Partiliste;225
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;32
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Hans Andersen;18
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;38
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;164
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Annette Rieva;4
2. Fredensborg;2. Usserød;V;Venstre, Danmarks Liberale Parti;Tue Villebro;7
2. Fredensborg;2. Usserød;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;45
2. Fredensborg;2. Usserød;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;1
2. Fredensborg;2. Usserød;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;1
2. Fredensborg;2. Usserød;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;3
2. Fredensborg;2. Usserød;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;3
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Partiliste;57
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;3
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;5
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;2
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;1
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;7
2. Fredensborg;2. Usserød;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;0
2. Fredensborg;2. Usserød;Å;Alternativet;Partiliste;43
2. Fredensborg;2. Usserød;Å;Alternativet;Helene Brydensholt;9
2. Fredensborg;2. Usserød;Å;Alternativet;Rasmus Harning;3
2. Fredensborg;2. Usserød;Å;Alternativet;Tine Loft Thomsen;0
2. Fredensborg;2. Usserød;Å;Alternativet;Simon Rigét;0
2. Fredensborg;2. Usserød;Å;Alternativet;Nanna Høyrup;3
2. Fredensborg;2. Usserød;Å;Alternativet;Mariane Lunden;0
2. Fredensborg;2. Usserød;Å;Alternativet;Morten Hvidberg Greve;2
2. Fredensborg;2. Usserød;Å;Alternativet;Sofie Faureholm Lundsberg;1
2. Fredensborg;2. Usserød;Å;Alternativet;Salik Anders Rosing;0
2. Fredensborg;2. Usserød;Å;Alternativet;Ingrid Heintz;1
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Partiliste;323
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Louise Mehnke;64
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Fie Hækkerup;23
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Henrik Møller;18
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Matilde Powers;11
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Søren Rye;9
2. Fredensborg;3. Humlebæk;A;Socialdemokratiet;Rasmus Stoklund;11
2. Fredensborg;3. Humlebæk;B;Radikale Venstre;Partiliste;100
2. Fredensborg;3. Humlebæk;B;Radikale Venstre;Hediye Temiz;21
2. Fredensborg;3. Humlebæk;B;Radikale Venstre;Martin Lidegaard;197
