Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
3. Odense Syd;23. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Vivian Lindberg Larsen;2
3. Odense Syd;23. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Nikolaj Vang;3
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Partiliste;479
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;28
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Victoria Velásquez;217
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;12
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;4
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;7
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Kaj Alstrup;9
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Mette Skaarup;24
3. Odense Syd;23. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Stine Øllegaard;11
3. Odense Syd;23. Rådhuset;Å;Alternativet;Partiliste;222
3. Odense Syd;23. Rådhuset;Å;Alternativet;Linda Frølund;24
3. Odense Syd;23. Rådhuset;Å;Alternativet;Jacob Holm;5
3. Odense Syd;23. Rådhuset;Å;Alternativet;Stine Larsen;25
3. Odense Syd;23. Rådhuset;Å;Alternativet;Maria Dalum;13
3. Odense Syd;23. Rådhuset;Å;Alternativet;Ole Dupont Kofod;2
3. Odense Syd;23. Rådhuset;Å;Alternativet;Matilde Skov-Hansen;13
3. Odense Syd;23. Rådhuset;Å;Alternativet;Bo Tønnesen;0
3. Odense Syd;23. Rådhuset;Å;Alternativet;Bodil Helbo;4
3. Odense Syd;23. Rådhuset;Å;Alternativet;Martin Kjærulff;4
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Partiliste;400
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Thomas Skriver Jensen;38
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Trine Bramsen;79
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Bjørn Brandenborg;26
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Jeppe Bruus;59
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Sara Emil Baaring;14
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Maria Gudme;15
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Lasse Haugaard Pedersen;0
3. Odense Syd;24. Sct. Knuds Gymnasium;A;Socialdemokratiet;Kim Aas;5
3. Odense Syd;24. Sct. Knuds Gymnasium;B;Radikale Venstre;Partiliste;193
3. Odense Syd;24. Sct. Knuds Gymnasium;B;Radikale Venstre;Kim Lei-Jensen;19
3. Odense Syd;24. Sct. Knuds Gymnasium;B;Radikale Venstre;Anastasia Milthers;44
3. Odense Syd;24. Sct. Knuds Gymnasium;B;Radikale Venstre;Jan Werner Mathiasen;38
3. Odense Syd;24. Sct. Knuds Gymnasium;B;Radikale Venstre;Jakob Larsen;31
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Partiliste;205
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Mai Mercado;171
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Joachim Hoffmann-Petersen;122
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;John Hoppe;13
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Tobias Bennedsen;1
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Anne Fiber;1
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Natasja Bruun Knudsen;2
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Klavs Norup Lauridsen;6
3. Odense Syd;24. Sct. Knuds Gymnasium;C;Det Konservative Folkeparti;Johan Emil Sevelsted;0
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Partiliste;188
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Lise Müller;56
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Karsten Hønge;51
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Suzette Frovin;4
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Simon Meyer Off;3
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Nynne Printz;0
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Lars Nissen;0
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Laura Elise Andersen-Mühl;9
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Linda Bollerup;7
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Johannes Skov Pedersen;2
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Anna Katrine Leth Rehn;4
3. Odense Syd;24. Sct. Knuds Gymnasium;F;SF - Socialistisk Folkeparti;Charlotte Ellenberger;1
3. Odense Syd;24. Sct. Knuds Gymnasium;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;21
3. Odense Syd;24. Sct. Knuds Gymnasium;H;Borgernes Parti - Lars Boje Mathiesen;Allan Holm;2
3. Odense Syd;24. Sct. Knuds Gymnasium;H;Borgernes Parti - Lars Boje Mathiesen;Daniel Juhl;0
3. Odense Syd;24. Sct. Knuds Gymnasium;H;Borgernes Parti - Lars Boje Mathiesen;Charlotte Møller-Madsen;4
3. Odense Syd;24. Sct. Knuds Gymnasium;H;Borgernes Parti - Lars Boje Mathiesen;Anja Busch;0
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Partiliste;339
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Katrine Daugaard;42
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Malte Jäger;7
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Pia Offer Madsen;29
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Martin Lissner;1
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Tonny Vest;1
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Thomas Estrup;1
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Gustav Wilde;0
3. Odense Syd;24. Sct. Knuds Gymnasium;I;Liberal Alliance;Araz Khan;35
3. Odense Syd;24. Sct. Knuds Gymnasium;M;Moderaterne;Partiliste;357
3. Odense Syd;24. Sct. Knuds Gymnasium;M;Moderaterne;Rosa Eriksen;47
3. Odense Syd;24. Sct. Knuds Gymnasium;M;Moderaterne;Lars Aagaard;154
3. Odense Syd;24. Sct. Knuds Gymnasium;M;Moderaterne;Andreas Lausen;5
3. Odense Syd;24. Sct. Knuds Gymnasium;M;Moderaterne;Camilla Schuster Nygaard;10
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Partiliste;119
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Alex Ahrendtsen;33
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Tobias Weische;5
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Romeo Troelsgaard;5
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Anne Møllegaard Mortensen;2
3. Odense Syd;24. Sct. Knuds Gymnasium;O;Dansk Folkeparti;Niels Bolding;2
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Partiliste;278
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Sofie Mosgaard;29
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;83
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Amanda Heitmann;9
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;5
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Andreas Fjord Larsen;6
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Anja Lund;30
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Claus Oxfeldt;52
3. Odense Syd;24. Sct. Knuds Gymnasium;V;Venstre, Danmarks Liberale Parti;Torben Povlsen;10
3. Odense Syd;24. Sct. Knuds Gymnasium;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;33
3. Odense Syd;24. Sct. Knuds Gymnasium;Æ;Danmarksdemokraterne - Inger Støjberg;Jens Henrik W. Thulesen Dahl;2
3. Odense Syd;24. Sct. Knuds Gymnasium;Æ;Danmarksdemokraterne - Inger Støjberg;Vivian Lindberg Larsen;1
3. Odense Syd;24. Sct. Knuds Gymnasium;Æ;Danmarksdemokraterne - Inger Støjberg;Nikolaj Vang;1
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Partiliste;80
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;10
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Victoria Velásquez;35
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;2
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;3
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Kaj Alstrup;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Mette Skaarup;3
3. Odense Syd;24. Sct. Knuds Gymnasium;Ø;Enhedslisten - De Rød-Grønne;Stine Øllegaard;2
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Partiliste;40
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Linda Frølund;5
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Jacob Holm;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Stine Larsen;6
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Maria Dalum;1
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Ole Dupont Kofod;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Matilde Skov-Hansen;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Bo Tønnesen;0
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Bodil Helbo;1
3. Odense Syd;24. Sct. Knuds Gymnasium;Å;Alternativet;Martin Kjærulff;1
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Partiliste;846
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Thomas Skriver Jensen;154
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Trine Bramsen;160
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Bjørn Brandenborg;71
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Jeppe Bruus;76
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Sara Emil Baaring;38
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Maria Gudme;36
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Lasse Haugaard Pedersen;9
3. Odense Syd;25. Rosengårdskolen;A;Socialdemokratiet;Kim Aas;21
3. Odense Syd;25. Rosengårdskolen;B;Radikale Venstre;Partiliste;239
3. Odense Syd;25. Rosengårdskolen;B;Radikale Venstre;Kim Lei-Jensen;23
3. Odense Syd;25. Rosengårdskolen;B;Radikale Venstre;Anastasia Milthers;93
3. Odense Syd;25. Rosengårdskolen;B;Radikale Venstre;Jan Werner Mathiasen;33
3. Odense Syd;25. Rosengårdskolen;B;Radikale Venstre;Jakob Larsen;32
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Partiliste;220
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Mai Mercado;122
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Joachim Hoffmann-Petersen;67
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;John Hoppe;11
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Tobias Bennedsen;5
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Anne Fiber;6
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Natasja Bruun Knudsen;11
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Klavs Norup Lauridsen;23
3. Odense Syd;25. Rosengårdskolen;C;Det Konservative Folkeparti;Johan Emil Sevelsted;10
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Partiliste;577
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Lise Müller;107
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Karsten Hønge;111
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Suzette Frovin;18
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Simon Meyer Off;41
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Nynne Printz;4
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Lars Nissen;7
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Laura Elise Andersen-Mühl;33
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Linda Bollerup;12
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Johannes Skov Pedersen;10
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Anna Katrine Leth Rehn;25
3. Odense Syd;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Charlotte Ellenberger;13
3. Odense Syd;25. Rosengårdskolen;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;68
3. Odense Syd;25. Rosengårdskolen;H;Borgernes Parti - Lars Boje Mathiesen;Allan Holm;3
3. Odense Syd;25. Rosengårdskolen;H;Borgernes Parti - Lars Boje Mathiesen;Daniel Juhl;3
3. Odense Syd;25. Rosengårdskolen;H;Borgernes Parti - Lars Boje Mathiesen;Charlotte Møller-Madsen;4
3. Odense Syd;25. Rosengårdskolen;H;Borgernes Parti - Lars Boje Mathiesen;Anja Busch;3
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Partiliste;432
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Katrine Daugaard;50
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Malte Jäger;25
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Pia Offer Madsen;30
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Martin Lissner;0
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Tonny Vest;1
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Thomas Estrup;4
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Gustav Wilde;1
3. Odense Syd;25. Rosengårdskolen;I;Liberal Alliance;Araz Khan;32
3. Odense Syd;25. Rosengårdskolen;M;Moderaterne;Partiliste;282
3. Odense Syd;25. Rosengårdskolen;M;Moderaterne;Rosa Eriksen;47
3. Odense Syd;25. Rosengårdskolen;M;Moderaterne;Lars Aagaard;96
3. Odense Syd;25. Rosengårdskolen;M;Moderaterne;Andreas Lausen;10
3. Odense Syd;25. Rosengårdskolen;M;Moderaterne;Camilla Schuster Nygaard;12
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Partiliste;376
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Alex Ahrendtsen;43
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Tobias Weische;17
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Romeo Troelsgaard;7
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Anne Møllegaard Mortensen;9
3. Odense Syd;25. Rosengårdskolen;O;Dansk Folkeparti;Niels Bolding;5
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Partiliste;258
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Sofie Mosgaard;89
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;81
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Amanda Heitmann;16
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;8
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Andreas Fjord Larsen;7
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Anja Lund;9
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Claus Oxfeldt;30
3. Odense Syd;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Torben Povlsen;9
3. Odense Syd;25. Rosengårdskolen;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;85
3. Odense Syd;25. Rosengårdskolen;Æ;Danmarksdemokraterne - Inger Støjberg;Jens Henrik W. Thulesen Dahl;7
3. Odense Syd;25. Rosengårdskolen;Æ;Danmarksdemokraterne - Inger Støjberg;Vivian Lindberg Larsen;5
3. Odense Syd;25. Rosengårdskolen;Æ;Danmarksdemokraterne - Inger Støjberg;Nikolaj Vang;2
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;369
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;32
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velásquez;130
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;10
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;1
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;8
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Kaj Alstrup;5
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Mette Skaarup;12
3. Odense Syd;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Stine Øllegaard;3
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Partiliste;110
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Linda Frølund;13
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Jacob Holm;8
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Stine Larsen;9
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Maria Dalum;5
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Ole Dupont Kofod;0
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Matilde Skov-Hansen;10
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Bo Tønnesen;0
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Bodil Helbo;2
3. Odense Syd;25. Rosengårdskolen;Å;Alternativet;Martin Kjærulff;2
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Partiliste;1152
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Thomas Skriver Jensen;183
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Trine Bramsen;250
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Bjørn Brandenborg;116
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Jeppe Bruus;124
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Sara Emil Baaring;56
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Maria Gudme;29
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Lasse Haugaard Pedersen;10
3. Odense Syd;26. Sanderumhallen;A;Socialdemokratiet;Kim Aas;21
3. Odense Syd;26. Sanderumhallen;B;Radikale Venstre;Partiliste;187
3. Odense Syd;26. Sanderumhallen;B;Radikale Venstre;Kim Lei-Jensen;24
3. Odense Syd;26. Sanderumhallen;B;Radikale Venstre;Anastasia Milthers;56
3. Odense Syd;26. Sanderumhallen;B;Radikale Venstre;Jan Werner Mathiasen;23
3. Odense Syd;26. Sanderumhallen;B;Radikale Venstre;Jakob Larsen;31
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Partiliste;228
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Mai Mercado;204
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Joachim Hoffmann-Petersen;130
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;John Hoppe;25
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Tobias Bennedsen;7
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Anne Fiber;9
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Natasja Bruun Knudsen;11
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Klavs Norup Lauridsen;26
3. Odense Syd;26. Sanderumhallen;C;Det Konservative Folkeparti;Johan Emil Sevelsted;0
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Partiliste;488
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Lise Müller;123
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Karsten Hønge;125
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Suzette Frovin;13
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Simon Meyer Off;17
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Nynne Printz;1
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Lars Nissen;2
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Laura Elise Andersen-Mühl;21
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Linda Bollerup;5
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Johannes Skov Pedersen;4
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Anna Katrine Leth Rehn;17
3. Odense Syd;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Charlotte Ellenberger;12
3. Odense Syd;26. Sanderumhallen;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;83
3. Odense Syd;26. Sanderumhallen;H;Borgernes Parti - Lars Boje Mathiesen;Allan Holm;7
3. Odense Syd;26. Sanderumhallen;H;Borgernes Parti - Lars Boje Mathiesen;Daniel Juhl;0
3. Odense Syd;26. Sanderumhallen;H;Borgernes Parti - Lars Boje Mathiesen;Charlotte Møller-Madsen;3
3. Odense Syd;26. Sanderumhallen;H;Borgernes Parti - Lars Boje Mathiesen;Anja Busch;0
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Partiliste;431
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Katrine Daugaard;54
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Malte Jäger;26
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Pia Offer Madsen;27
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Martin Lissner;2
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Tonny Vest;1
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Thomas Estrup;5
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Gustav Wilde;2
3. Odense Syd;26. Sanderumhallen;I;Liberal Alliance;Araz Khan;52
3. Odense Syd;26. Sanderumhallen;M;Moderaterne;Partiliste;412
3. Odense Syd;26. Sanderumhallen;M;Moderaterne;Rosa Eriksen;66
3. Odense Syd;26. Sanderumhallen;M;Moderaterne;Lars Aagaard;158
3. Odense Syd;26. Sanderumhallen;M;Moderaterne;Andreas Lausen;15
3. Odense Syd;26. Sanderumhallen;M;Moderaterne;Camilla Schuster Nygaard;9
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Partiliste;450
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Alex Ahrendtsen;84
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Tobias Weische;10
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Romeo Troelsgaard;6
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Anne Møllegaard Mortensen;19
3. Odense Syd;26. Sanderumhallen;O;Dansk Folkeparti;Niels Bolding;5
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Partiliste;414
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Sofie Mosgaard;35
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;165
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Amanda Heitmann;19
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;9
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Andreas Fjord Larsen;7
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Anja Lund;32
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Claus Oxfeldt;47
3. Odense Syd;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Torben Povlsen;12
3. Odense Syd;26. Sanderumhallen;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;160
3. Odense Syd;26. Sanderumhallen;Æ;Danmarksdemokraterne - Inger Støjberg;Jens Henrik W. Thulesen Dahl;20
3. Odense Syd;26. Sanderumhallen;Æ;Danmarksdemokraterne - Inger Støjberg;Vivian Lindberg Larsen;1
3. Odense Syd;26. Sanderumhallen;Æ;Danmarksdemokraterne - Inger Støjberg;Nikolaj Vang;10
3. Odense Syd;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;178
3. Odense Syd;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;13
