Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
8. Favrskov;3. Hadbjerg;M;Moderaterne;Sten Larsen;0
8. Favrskov;3. Hadbjerg;M;Moderaterne;Susan Kronborg;3
8. Favrskov;3. Hadbjerg;M;Moderaterne;Sara Pernille Jespersen;0
8. Favrskov;3. Hadbjerg;M;Moderaterne;Peter Have;2
8. Favrskov;3. Hadbjerg;M;Moderaterne;Søren Vanting;1
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Partiliste;88
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Nick Zimmermann;11
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Michael Nedersøe;2
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Mercedes Czank;0
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Jens Kannegaard Lundager;1
8. Favrskov;3. Hadbjerg;O;Dansk Folkeparti;Nana Harring;4
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Partiliste;47
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;53
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Louise Louring;19
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Henrik Rejnholt Andersen;0
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Gert Bjerregaard;5
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Mathilde Hjort Bressum;0
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Emil M. D. Christensen;0
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Louise Høeg;6
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;4
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Hans Skou;0
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler;1
8. Favrskov;3. Hadbjerg;V;Venstre, Danmarks Liberale Parti;Karina Aamann;5
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;67
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Lone Glarbo;8
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Erik Poulsen;29
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Kristian Skibby;2
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Magnus Bigum;3
8. Favrskov;3. Hadbjerg;Æ;Danmarksdemokraterne - Inger Støjberg;Rune Mikkelsen;0
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Partiliste;31
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Maria Sørensen;5
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Trine Mach;2
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;3
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Edith Vels;2
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Ivanhoe;1
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Martin Laursen;0
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Christina Hedegaard Hansen;0
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Jakob Jensen;0
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;0
8. Favrskov;3. Hadbjerg;Ø;Enhedslisten - De Rød-Grønne;Dennis Munk;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Partiliste;18
8. Favrskov;3. Hadbjerg;Å;Alternativet;Torsten Gejl;5
8. Favrskov;3. Hadbjerg;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Gitte Dreier Jacobsen;2
8. Favrskov;3. Hadbjerg;Å;Alternativet;Bjørn Olsen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Tina Kjær;2
8. Favrskov;3. Hadbjerg;Å;Alternativet;Steffen Hedegaard Attermann Brinch;7
8. Favrskov;3. Hadbjerg;Å;Alternativet;Pernille Skærsø;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Kim Sørensen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Karina Konrad;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Anna Calero;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Thomas Quist Mortensen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Lissi Bagge;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Juma Nellemann Kruse;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Tenna Duch Schaldemose;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Marcus Bech Pedersen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Sasja Elkjær Krogsdal;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Mads Damgaard Mortensen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Hanne K. Mortensen;0
8. Favrskov;3. Hadbjerg;Å;Alternativet;Thomas Due Nielsen;1
8. Favrskov;3. Hadbjerg;Å;Alternativet;Thor Clasen Jonasen;0
8. Favrskov;3. Hadbjerg;(Uden for parti);(Uden for parti);Søren Skjold Andersen;0
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Partiliste;755
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Erik Særkjær;82
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Camilla Fabricius;65
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Pia Halkjær;3
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Dorthe Hindborg;6
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Leif Lahn Jensen;15
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Anders Kühnau;64
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Malte Larsen;17
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Thomas Monberg;3
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Louise Stenmann;3
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Mathias Thybo;2
8. Favrskov;4. Hammel Nord;A;Socialdemokratiet;Nicolai Wammen;209
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Partiliste;116
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Bjarke Jensen;7
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Katrine Robsøe;33
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Anne Sophie Callesen;10
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Mathias Sikora;3
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Rikke Christensen;4
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Line Rasmussen;9
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Hanne Roed;6
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Rune Christiansen;4
8. Favrskov;4. Hammel Nord;B;Radikale Venstre;Rabih Azad-Ahmad;9
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Partiliste;152
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Charlotte Green;83
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Michael Faust Horsbøl;3
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Bjørn Jensen;1
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Mona Juul;218
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Anders Krojgaard Lund;0
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Bia Ndamukunda;2
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Viktor Thyregod Sivertsen;0
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Jacob Skjærris;3
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Peter Sporleder;4
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Caroline Svejsø;5
8. Favrskov;4. Hammel Nord;C;Det Konservative Folkeparti;Morten Sørensen;3
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Partiliste;343
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;83
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Sofie Lippert;29
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;21
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Anna Brændemose;10
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;9
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;28
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;1
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Paw Hedegaard Amdisen;6
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Rasmus T. Mortensen;5
8. Favrskov;4. Hammel Nord;F;SF - Socialistisk Folkeparti;Carina Sarkkinen;6
8. Favrskov;4. Hammel Nord;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;24
8. Favrskov;4. Hammel Nord;H;Borgernes Parti - Lars Boje Mathiesen;Lars Boje Mathiesen;90
8. Favrskov;4. Hammel Nord;H;Borgernes Parti - Lars Boje Mathiesen;Michael Bang Pedersen;1
8. Favrskov;4. Hammel Nord;H;Borgernes Parti - Lars Boje Mathiesen;Viviane Ellasofie Karlsen;0
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Partiliste;103
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Jens Meilvang;6
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Alex Vanopslagh;289
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Louise Brown;4
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Chris Hvidberg;3
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Niels Povlsgaard;1
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Søren Jensen;2
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Lars Abildskov;2
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Michael Klausen;0
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Kim Møller-Nielsen;18
8. Favrskov;4. Hammel Nord;I;Liberal Alliance;Louise Svenstrup;3
8. Favrskov;4. Hammel Nord;M;Moderaterne;Partiliste;253
8. Favrskov;4. Hammel Nord;M;Moderaterne;Christina Egelund;44
8. Favrskov;4. Hammel Nord;M;Moderaterne;Caroline Stage;18
8. Favrskov;4. Hammel Nord;M;Moderaterne;Sten Larsen;11
8. Favrskov;4. Hammel Nord;M;Moderaterne;Susan Kronborg;4
8. Favrskov;4. Hammel Nord;M;Moderaterne;Sara Pernille Jespersen;9
8. Favrskov;4. Hammel Nord;M;Moderaterne;Peter Have;11
8. Favrskov;4. Hammel Nord;M;Moderaterne;Søren Vanting;0
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Partiliste;319
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Nick Zimmermann;74
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Michael Nedersøe;11
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Mercedes Czank;13
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Jens Kannegaard Lundager;1
8. Favrskov;4. Hammel Nord;O;Dansk Folkeparti;Nana Harring;24
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Partiliste;186
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;218
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Louise Louring;134
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Henrik Rejnholt Andersen;0
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Gert Bjerregaard;14
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Mathilde Hjort Bressum;4
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Emil M. D. Christensen;3
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Louise Høeg;10
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;32
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Hans Skou;4
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler;0
8. Favrskov;4. Hammel Nord;V;Venstre, Danmarks Liberale Parti;Karina Aamann;5
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;244
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Lone Glarbo;46
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Erik Poulsen;11
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Kristian Skibby;9
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Magnus Bigum;2
8. Favrskov;4. Hammel Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Rune Mikkelsen;3
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Partiliste;121
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Maria Sørensen;17
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Trine Mach;7
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;2
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Edith Vels;4
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Ivanhoe;1
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Martin Laursen;2
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Christina Hedegaard Hansen;2
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Jakob Jensen;0
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;3
8. Favrskov;4. Hammel Nord;Ø;Enhedslisten - De Rød-Grønne;Dennis Munk;2
8. Favrskov;4. Hammel Nord;Å;Alternativet;Partiliste;46
8. Favrskov;4. Hammel Nord;Å;Alternativet;Torsten Gejl;6
8. Favrskov;4. Hammel Nord;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;3
8. Favrskov;4. Hammel Nord;Å;Alternativet;Gitte Dreier Jacobsen;3
8. Favrskov;4. Hammel Nord;Å;Alternativet;Bjørn Olsen;1
8. Favrskov;4. Hammel Nord;Å;Alternativet;Tina Kjær;2
8. Favrskov;4. Hammel Nord;Å;Alternativet;Steffen Hedegaard Attermann Brinch;2
8. Favrskov;4. Hammel Nord;Å;Alternativet;Pernille Skærsø;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Kim Sørensen;1
8. Favrskov;4. Hammel Nord;Å;Alternativet;Karina Konrad;3
8. Favrskov;4. Hammel Nord;Å;Alternativet;Anna Calero;1
8. Favrskov;4. Hammel Nord;Å;Alternativet;Thomas Quist Mortensen;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Lissi Bagge;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Juma Nellemann Kruse;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Tenna Duch Schaldemose;1
8. Favrskov;4. Hammel Nord;Å;Alternativet;Marcus Bech Pedersen;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Sasja Elkjær Krogsdal;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Mads Damgaard Mortensen;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Hanne K. Mortensen;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Thomas Due Nielsen;0
8. Favrskov;4. Hammel Nord;Å;Alternativet;Thor Clasen Jonasen;3
8. Favrskov;4. Hammel Nord;(Uden for parti);(Uden for parti);Søren Skjold Andersen;5
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Partiliste;163
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Erik Særkjær;38
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Camilla Fabricius;12
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Pia Halkjær;2
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Dorthe Hindborg;1
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Leif Lahn Jensen;6
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Anders Kühnau;15
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Malte Larsen;2
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Thomas Monberg;0
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Louise Stenmann;0
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Mathias Thybo;3
8. Favrskov;5. Hammel Syd;A;Socialdemokratiet;Nicolai Wammen;37
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Partiliste;28
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Bjarke Jensen;2
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Katrine Robsøe;4
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Anne Sophie Callesen;15
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Mathias Sikora;2
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Rikke Christensen;0
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Line Rasmussen;6
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Hanne Roed;2
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Rune Christiansen;1
8. Favrskov;5. Hammel Syd;B;Radikale Venstre;Rabih Azad-Ahmad;0
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Partiliste;17
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Charlotte Green;15
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Michael Faust Horsbøl;0
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Bjørn Jensen;2
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Mona Juul;35
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Anders Krojgaard Lund;1
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Bia Ndamukunda;1
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Viktor Thyregod Sivertsen;0
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Jacob Skjærris;1
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Peter Sporleder;0
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Caroline Svejsø;0
8. Favrskov;5. Hammel Syd;C;Det Konservative Folkeparti;Morten Sørensen;0
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Partiliste;102
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;25
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Sofie Lippert;6
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;8
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Anna Brændemose;0
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;1
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;4
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;0
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Paw Hedegaard Amdisen;2
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Rasmus T. Mortensen;2
8. Favrskov;5. Hammel Syd;F;SF - Socialistisk Folkeparti;Carina Sarkkinen;1
8. Favrskov;5. Hammel Syd;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;17
8. Favrskov;5. Hammel Syd;H;Borgernes Parti - Lars Boje Mathiesen;Lars Boje Mathiesen;34
8. Favrskov;5. Hammel Syd;H;Borgernes Parti - Lars Boje Mathiesen;Michael Bang Pedersen;1
8. Favrskov;5. Hammel Syd;H;Borgernes Parti - Lars Boje Mathiesen;Viviane Ellasofie Karlsen;0
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Partiliste;37
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Jens Meilvang;2
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Alex Vanopslagh;87
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Louise Brown;2
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Chris Hvidberg;0
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Niels Povlsgaard;0
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Søren Jensen;1
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Lars Abildskov;0
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Michael Klausen;2
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Kim Møller-Nielsen;2
8. Favrskov;5. Hammel Syd;I;Liberal Alliance;Louise Svenstrup;0
8. Favrskov;5. Hammel Syd;M;Moderaterne;Partiliste;47
8. Favrskov;5. Hammel Syd;M;Moderaterne;Christina Egelund;12
8. Favrskov;5. Hammel Syd;M;Moderaterne;Caroline Stage;4
8. Favrskov;5. Hammel Syd;M;Moderaterne;Sten Larsen;3
8. Favrskov;5. Hammel Syd;M;Moderaterne;Susan Kronborg;0
8. Favrskov;5. Hammel Syd;M;Moderaterne;Sara Pernille Jespersen;0
8. Favrskov;5. Hammel Syd;M;Moderaterne;Peter Have;6
8. Favrskov;5. Hammel Syd;M;Moderaterne;Søren Vanting;0
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Partiliste;103
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Nick Zimmermann;20
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Michael Nedersøe;1
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Mercedes Czank;1
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Jens Kannegaard Lundager;0
8. Favrskov;5. Hammel Syd;O;Dansk Folkeparti;Nana Harring;3
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Partiliste;27
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;50
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Louise Louring;29
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Henrik Rejnholt Andersen;0
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Gert Bjerregaard;2
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Mathilde Hjort Bressum;1
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Emil M. D. Christensen;1
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Louise Høeg;3
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;5
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Hans Skou;0
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler;1
8. Favrskov;5. Hammel Syd;V;Venstre, Danmarks Liberale Parti;Karina Aamann;1
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;107
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Lone Glarbo;12
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Erik Poulsen;4
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Kristian Skibby;5
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Magnus Bigum;2
8. Favrskov;5. Hammel Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Rune Mikkelsen;2
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Partiliste;48
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Maria Sørensen;5
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Trine Mach;3
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;0
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Edith Vels;4
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Ivanhoe;1
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Martin Laursen;1
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Christina Hedegaard Hansen;2
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Jakob Jensen;0
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;0
8. Favrskov;5. Hammel Syd;Ø;Enhedslisten - De Rød-Grønne;Dennis Munk;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Partiliste;13
8. Favrskov;5. Hammel Syd;Å;Alternativet;Torsten Gejl;5
8. Favrskov;5. Hammel Syd;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;1
8. Favrskov;5. Hammel Syd;Å;Alternativet;Gitte Dreier Jacobsen;1
8. Favrskov;5. Hammel Syd;Å;Alternativet;Bjørn Olsen;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Tina Kjær;1
8. Favrskov;5. Hammel Syd;Å;Alternativet;Steffen Hedegaard Attermann Brinch;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Pernille Skærsø;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Kim Sørensen;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Karina Konrad;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Anna Calero;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Thomas Quist Mortensen;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Lissi Bagge;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Juma Nellemann Kruse;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Tenna Duch Schaldemose;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Marcus Bech Pedersen;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Sasja Elkjær Krogsdal;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Mads Damgaard Mortensen;0
8. Favrskov;5. Hammel Syd;Å;Alternativet;Hanne K. Mortensen;0
